symbol,longAccount,longShortRatio,shortAccount,timestamp
BTCUSDT,0.7116,2.4674,0.2884,2024-09-02 00:00:00
BTCUSDT,0.7141,2.4977,0.2859,2024-09-02 00:30:00
BTCUSDT,0.7127,2.4807,0.2873,2024-09-02 01:00:00
BTCUSDT,0.7126,2.4795,0.2874,2024-09-02 01:30:00
BTCUSDT,0.7128,2.4819,0.2872,2024-09-02 02:00:00
BTCUSDT,0.7116,2.4674,0.2884,2024-09-02 02:30:00
BTCUSDT,0.7126,2.4795,0.2874,2024-09-02 03:00:00
BTCUSDT,0.7068,2.4106,0.2932,2024-09-02 03:30:00
BTCUSDT,0.7077,2.4211,0.2923,2024-09-02 04:00:00
BTCUSDT,0.7075,2.4188,0.2925,2024-09-02 04:30:00
BTCUSDT,0.7069,2.4118,0.2931,2024-09-02 05:00:00
BTCUSDT,0.7076,2.42,0.2924,2024-09-02 05:30:00
BTCUSDT,0.7057,2.3979,0.2943,2024-09-02 06:00:00
BTCUSDT,0.7036,2.3738,0.2964,2024-09-02 06:30:00
BTCUSDT,0.7025,2.3613,0.2975,2024-09-02 07:00:00
BTCUSDT,0.7007,2.3411,0.2993,2024-09-02 07:30:00
BTCUSDT,0.7025,2.3613,0.2975,2024-09-02 08:00:00
BTCUSDT,0.6959,2.2884,0.3041,2024-09-02 08:30:00
BTCUSDT,0.6862,2.1867,0.3138,2024-09-02 09:00:00
BTCUSDT,0.6838,2.1626,0.3162,2024-09-02 09:30:00
BTCUSDT,0.6897,2.2227,0.3103,2024-09-02 10:00:00
BTCUSDT,0.6873,2.198,0.3127,2024-09-02 10:30:00
BTCUSDT,0.6814,2.1387,0.3186,2024-09-02 11:00:00
BTCUSDT,0.6798,2.123,0.3202,2024-09-02 11:30:00
BTCUSDT,0.6759,2.0855,0.3241,2024-09-02 12:00:00
BTCUSDT,0.6728,2.0562,0.3272,2024-09-02 12:30:00
BTCUSDT,0.6697,2.0276,0.3303,2024-09-02 13:00:00
BTCUSDT,0.6709,2.0386,0.3291,2024-09-02 13:30:00
BTCUSDT,0.6670,2.003,0.3330,2024-09-02 14:00:00
BTCUSDT,0.6696,2.0266,0.3304,2024-09-02 14:30:00
BTCUSDT,0.6705,2.0349,0.3295,2024-09-02 15:00:00
BTCUSDT,0.6689,2.0202,0.3311,2024-09-02 15:30:00
BTCUSDT,0.6684,2.0157,0.3316,2024-09-02 16:00:00
BTCUSDT,0.6665,1.9985,0.3335,2024-09-02 16:30:00
BTCUSDT,0.6652,1.9869,0.3348,2024-09-02 17:00:00
BTCUSDT,0.6698,2.0285,0.3302,2024-09-02 17:30:00
BTCUSDT,0.6713,2.0423,0.3287,2024-09-02 18:00:00
BTCUSDT,0.6730,2.0581,0.3270,2024-09-02 18:30:00
BTCUSDT,0.6715,2.0441,0.3285,2024-09-02 19:00:00
BTCUSDT,0.6707,2.0367,0.3293,2024-09-02 19:30:00
BTCUSDT,0.6702,2.0321,0.3298,2024-09-02 20:00:00
BTCUSDT,0.6696,2.0266,0.3304,2024-09-02 20:30:00
BTCUSDT,0.6830,2.1546,0.3170,2024-09-02 21:00:00
BTCUSDT,0.6754,2.0807,0.3246,2024-09-02 21:30:00
BTCUSDT,0.6736,2.0637,0.3264,2024-09-02 22:00:00
BTCUSDT,0.6731,2.059,0.3269,2024-09-02 22:30:00
BTCUSDT,0.6728,2.0562,0.3272,2024-09-02 23:00:00
BTCUSDT,0.6682,2.0139,0.3318,2024-09-02 23:30:00
BTCUSDT,0.6684,2.0157,0.3316,2024-09-03 00:00:00
BTCUSDT,0.6685,2.0166,0.3315,2024-09-03 00:30:00
BTCUSDT,0.6715,2.0441,0.3285,2024-09-03 01:00:00
BTCUSDT,0.6681,2.013,0.3319,2024-09-03 01:30:00
BTCUSDT,0.6661,1.9949,0.3339,2024-09-03 02:00:00
BTCUSDT,0.6624,1.9621,0.3376,2024-09-03 02:30:00
BTCUSDT,0.6628,1.9656,0.3372,2024-09-03 03:00:00
BTCUSDT,0.6618,1.9568,0.3382,2024-09-03 03:30:00
BTCUSDT,0.6606,1.9464,0.3394,2024-09-03 04:00:00
BTCUSDT,0.6603,1.9438,0.3397,2024-09-03 04:30:00
BTCUSDT,0.6606,1.9464,0.3394,2024-09-03 05:00:00
BTCUSDT,0.6595,1.9369,0.3405,2024-09-03 05:30:00
BTCUSDT,0.6585,1.9283,0.3415,2024-09-03 06:00:00
BTCUSDT,0.6554,1.9019,0.3446,2024-09-03 06:30:00
BTCUSDT,0.6530,1.8818,0.3470,2024-09-03 07:00:00
BTCUSDT,0.6544,1.8935,0.3456,2024-09-03 07:30:00
BTCUSDT,0.6581,1.9248,0.3419,2024-09-03 08:00:00
BTCUSDT,0.6560,1.907,0.3440,2024-09-03 08:30:00
BTCUSDT,0.6556,1.9036,0.3444,2024-09-03 09:00:00
BTCUSDT,0.6571,1.9163,0.3429,2024-09-03 09:30:00
BTCUSDT,0.6559,1.9061,0.3441,2024-09-03 10:00:00
BTCUSDT,0.6609,1.949,0.3391,2024-09-03 10:30:00
BTCUSDT,0.6606,1.9464,0.3394,2024-09-03 11:00:00
BTCUSDT,0.6610,1.9499,0.3390,2024-09-03 11:30:00
BTCUSDT,0.6614,1.9533,0.3386,2024-09-03 12:00:00
BTCUSDT,0.6652,1.9869,0.3348,2024-09-03 12:30:00
BTCUSDT,0.6639,1.9753,0.3361,2024-09-03 13:00:00
BTCUSDT,0.6617,1.956,0.3383,2024-09-03 13:30:00
BTCUSDT,0.6716,2.0451,0.3284,2024-09-03 14:00:00
BTCUSDT,0.6910,2.2362,0.3090,2024-09-03 14:30:00
BTCUSDT,0.6979,2.3102,0.3021,2024-09-03 15:00:00
BTCUSDT,0.7061,2.4025,0.2939,2024-09-03 15:30:00
BTCUSDT,0.7086,2.4317,0.2914,2024-09-03 16:00:00
BTCUSDT,0.7134,2.4892,0.2866,2024-09-03 16:30:00
BTCUSDT,0.7141,2.4977,0.2859,2024-09-03 17:00:00
BTCUSDT,0.7138,2.4941,0.2862,2024-09-03 21:30:00
BTCUSDT,0.7133,2.488,0.2867,2024-09-03 22:00:00
BTCUSDT,0.7124,2.4771,0.2876,2024-09-03 22:30:00
BTCUSDT,0.7092,2.4388,0.2908,2024-09-03 23:00:00
BTCUSDT,0.7093,2.44,0.2907,2024-09-03 23:30:00
BTCUSDT,0.7070,2.413,0.2930,2024-09-04 00:00:00
BTCUSDT,0.7115,2.4662,0.2885,2024-09-04 00:30:00
BTCUSDT,0.7113,2.4638,0.2887,2024-09-04 01:00:00
BTCUSDT,0.6970,2.3003,0.3030,2024-09-04 15:30:00
BTCUSDT,0.6949,2.2776,0.3051,2024-09-04 16:00:00
BTCUSDT,0.6823,2.1476,0.3177,2024-09-04 16:30:00
BTCUSDT,0.6706,2.0358,0.3294,2024-09-04 17:00:00
BTCUSDT,0.6576,1.9206,0.3424,2024-09-04 17:30:00
BTCUSDT,0.6586,1.9291,0.3414,2024-09-04 18:00:00
BTCUSDT,0.6597,1.9386,0.3403,2024-09-04 18:30:00
BTCUSDT,0.6579,1.9231,0.3421,2024-09-04 19:00:00
BTCUSDT,0.6621,1.9595,0.3379,2024-09-04 19:30:00
BTCUSDT,0.6665,1.9985,0.3335,2024-09-04 20:00:00
BTCUSDT,0.6625,1.963,0.3375,2024-09-04 20:30:00
BTCUSDT,0.6627,1.9647,0.3373,2024-09-04 21:00:00
BTCUSDT,0.6607,1.9472,0.3393,2024-09-04 21:30:00
BTCUSDT,0.6611,1.9507,0.3389,2024-09-04 22:00:00
BTCUSDT,0.6645,1.9806,0.3355,2024-09-04 22:30:00
BTCUSDT,0.6644,1.9797,0.3356,2024-09-04 23:00:00
BTCUSDT,0.6650,1.9851,0.3350,2024-09-04 23:30:00
BTCUSDT,0.6605,1.9455,0.3395,2024-09-05 00:00:00
BTCUSDT,0.6624,1.9621,0.3376,2024-09-05 00:30:00
BTCUSDT,0.6606,1.9464,0.3394,2024-09-05 01:00:00
BTCUSDT,0.6609,1.949,0.3391,2024-09-05 01:30:00
BTCUSDT,0.6632,1.9691,0.3368,2024-09-05 02:00:00
BTCUSDT,0.6630,1.9674,0.3370,2024-09-05 02:30:00
BTCUSDT,0.6602,1.9429,0.3398,2024-09-05 03:00:00
BTCUSDT,0.6668,2.0012,0.3332,2024-09-05 03:30:00
BTCUSDT,0.6762,2.0883,0.3238,2024-09-05 04:00:00
BTCUSDT,0.6833,2.1576,0.3167,2024-09-05 04:30:00
BTCUSDT,0.6853,2.1776,0.3147,2024-09-05 05:00:00
BTCUSDT,0.6879,2.2041,0.3121,2024-09-05 05:30:00
BTCUSDT,0.6887,2.2123,0.3113,2024-09-05 06:00:00
BTCUSDT,0.6921,2.2478,0.3079,2024-09-05 06:30:00
BTCUSDT,0.6978,2.3091,0.3022,2024-09-05 07:00:00
BTCUSDT,0.7042,2.3807,0.2958,2024-09-05 07:30:00
BTCUSDT,0.7020,2.3557,0.2980,2024-09-05 08:00:00
BTCUSDT,0.7026,2.3625,0.2974,2024-09-05 08:30:00
BTCUSDT,0.6978,2.3091,0.3022,2024-09-05 09:00:00
BTCUSDT,0.6972,2.3025,0.3028,2024-09-05 09:30:00
BTCUSDT,0.7054,2.3944,0.2946,2024-09-05 10:00:00
BTCUSDT,0.7082,2.427,0.2918,2024-09-05 10:30:00
BTCUSDT,0.7131,2.4855,0.2869,2024-09-05 11:00:00
BTCUSDT,0.7102,2.4507,0.2898,2024-09-06 13:30:00
BTCUSDT,0.7127,2.4807,0.2873,2024-09-09 04:00:00
BTCUSDT,0.7092,2.4388,0.2908,2024-09-09 04:30:00
BTCUSDT,0.7091,2.4376,0.2909,2024-09-09 05:00:00
BTCUSDT,0.7106,2.4554,0.2894,2024-09-09 05:30:00
BTCUSDT,0.7102,2.4507,0.2898,2024-09-09 06:00:00
BTCUSDT,0.7097,2.4447,0.2903,2024-09-09 06:30:00
BTCUSDT,0.7110,2.4602,0.2890,2024-09-09 07:00:00
BTCUSDT,0.7108,2.4578,0.2892,2024-09-09 07:30:00
BTCUSDT,0.7102,2.4507,0.2898,2024-09-09 08:30:00
BTCUSDT,0.6994,2.3267,0.3006,2024-09-09 09:00:00
BTCUSDT,0.6989,2.3212,0.3011,2024-09-09 09:30:00
BTCUSDT,0.6923,2.2499,0.3077,2024-09-09 10:00:00
BTCUSDT,0.6907,2.2331,0.3093,2024-09-09 10:30:00
BTCUSDT,0.6862,2.1867,0.3138,2024-09-09 11:00:00
BTCUSDT,0.6867,2.1918,0.3133,2024-09-09 11:30:00
BTCUSDT,0.6851,2.1756,0.3149,2024-09-09 12:00:00
BTCUSDT,0.6848,2.1726,0.3152,2024-09-09 12:30:00
BTCUSDT,0.6889,2.2144,0.3111,2024-09-09 13:00:00
BTCUSDT,0.6870,2.1949,0.3130,2024-09-09 13:30:00
BTCUSDT,0.6840,2.1646,0.3160,2024-09-09 14:00:00
BTCUSDT,0.6829,2.1536,0.3171,2024-09-09 14:30:00
BTCUSDT,0.6921,2.2478,0.3079,2024-09-09 15:00:00
BTCUSDT,0.6897,2.2227,0.3103,2024-09-09 15:30:00
BTCUSDT,0.6825,2.1496,0.3175,2024-09-09 16:00:00
BTCUSDT,0.6655,1.9895,0.3345,2024-09-09 16:30:00
BTCUSDT,0.6531,1.8827,0.3469,2024-09-09 17:00:00
BTCUSDT,0.6427,1.7988,0.3573,2024-09-09 17:30:00
BTCUSDT,0.6333,1.727,0.3667,2024-09-09 18:00:00
BTCUSDT,0.6290,1.6954,0.3710,2024-09-09 18:30:00
BTCUSDT,0.6289,1.6947,0.3711,2024-09-09 19:00:00
BTCUSDT,0.6330,1.7248,0.3670,2024-09-09 19:30:00
BTCUSDT,0.6345,1.736,0.3655,2024-09-09 20:00:00
BTCUSDT,0.6266,1.6781,0.3734,2024-09-09 20:30:00
BTCUSDT,0.6253,1.6688,0.3747,2024-09-09 21:00:00
BTCUSDT,0.6336,1.7293,0.3664,2024-09-09 21:30:00
BTCUSDT,0.6317,1.7152,0.3683,2024-09-09 22:00:00
BTCUSDT,0.6306,1.7071,0.3694,2024-09-09 22:30:00
BTCUSDT,0.6258,1.6724,0.3742,2024-09-09 23:00:00
BTCUSDT,0.6256,1.6709,0.3744,2024-09-09 23:30:00
BTCUSDT,0.6198,1.6302,0.3802,2024-09-10 00:00:00
BTCUSDT,0.6128,1.5826,0.3872,2024-09-10 00:30:00
BTCUSDT,0.6202,1.633,0.3798,2024-09-10 01:00:00
BTCUSDT,0.6165,1.6076,0.3835,2024-09-10 01:30:00
BTCUSDT,0.6140,1.5907,0.3860,2024-09-10 02:00:00
BTCUSDT,0.6127,1.582,0.3873,2024-09-10 02:30:00
BTCUSDT,0.6133,1.586,0.3867,2024-09-10 03:00:00
BTCUSDT,0.6130,1.584,0.3870,2024-09-10 03:30:00
BTCUSDT,0.6118,1.576,0.3882,2024-09-10 04:00:00
BTCUSDT,0.6174,1.6137,0.3826,2024-09-10 04:30:00
BTCUSDT,0.6178,1.6164,0.3822,2024-09-10 05:00:00
BTCUSDT,0.6284,1.6911,0.3716,2024-09-10 05:30:00
BTCUSDT,0.6279,1.6874,0.3721,2024-09-10 06:00:00
BTCUSDT,0.6245,1.6631,0.3755,2024-09-10 06:30:00
BTCUSDT,0.6248,1.6652,0.3752,2024-09-10 07:00:00
BTCUSDT,0.6316,1.7144,0.3684,2024-09-10 07:30:00
BTCUSDT,0.6311,1.7108,0.3689,2024-09-10 08:00:00
BTCUSDT,0.6295,1.6991,0.3705,2024-09-10 08:30:00
BTCUSDT,0.6216,1.6427,0.3784,2024-09-10 09:00:00
BTCUSDT,0.6249,1.666,0.3751,2024-09-10 09:30:00
BTCUSDT,0.6262,1.6752,0.3738,2024-09-10 10:00:00
BTCUSDT,0.6248,1.6652,0.3752,2024-09-10 10:30:00
BTCUSDT,0.6246,1.6638,0.3754,2024-09-10 11:00:00
BTCUSDT,0.6245,1.6631,0.3755,2024-09-10 11:30:00
BTCUSDT,0.6250,1.6667,0.3750,2024-09-10 12:00:00
BTCUSDT,0.6233,1.6546,0.3767,2024-09-10 12:30:00
BTCUSDT,0.6214,1.6413,0.3786,2024-09-10 13:00:00
BTCUSDT,0.6134,1.5867,0.3866,2024-09-10 13:30:00
BTCUSDT,0.6183,1.6199,0.3817,2024-09-10 14:00:00
BTCUSDT,0.6210,1.6385,0.3790,2024-09-10 14:30:00
BTCUSDT,0.6199,1.6309,0.3801,2024-09-10 15:00:00
BTCUSDT,0.6226,1.6497,0.3774,2024-09-10 15:30:00
BTCUSDT,0.6290,1.6954,0.3710,2024-09-10 16:00:00
BTCUSDT,0.6330,1.7248,0.3670,2024-09-10 16:30:00
BTCUSDT,0.6320,1.7174,0.3680,2024-09-10 17:00:00
BTCUSDT,0.6279,1.6874,0.3721,2024-09-10 17:30:00
BTCUSDT,0.6269,1.6802,0.3731,2024-09-10 18:00:00
BTCUSDT,0.6299,1.702,0.3701,2024-09-10 18:30:00
BTCUSDT,0.6231,1.6532,0.3769,2024-09-10 19:00:00
BTCUSDT,0.6245,1.6631,0.3755,2024-09-10 19:30:00
BTCUSDT,0.6185,1.6212,0.3815,2024-09-10 20:00:00
BTCUSDT,0.6160,1.6042,0.3840,2024-09-10 20:30:00
BTCUSDT,0.6165,1.6076,0.3835,2024-09-10 21:00:00
BTCUSDT,0.6147,1.5954,0.3853,2024-09-10 21:30:00
BTCUSDT,0.6138,1.5893,0.3862,2024-09-10 22:00:00
BTCUSDT,0.6127,1.582,0.3873,2024-09-10 22:30:00
BTCUSDT,0.6137,1.5887,0.3863,2024-09-10 23:00:00
BTCUSDT,0.6140,1.5907,0.3860,2024-09-10 23:30:00
BTCUSDT,0.6117,1.5753,0.3883,2024-09-11 00:00:00
BTCUSDT,0.6063,1.54,0.3937,2024-09-11 00:30:00
BTCUSDT,0.6060,1.5381,0.3940,2024-09-11 01:00:00
BTCUSDT,0.6051,1.5323,0.3949,2024-09-11 01:30:00
BTCUSDT,0.6143,1.5927,0.3857,2024-09-11 02:00:00
BTCUSDT,0.6194,1.6274,0.3806,2024-09-11 02:30:00
BTCUSDT,0.6208,1.6371,0.3792,2024-09-11 03:00:00
BTCUSDT,0.6254,1.6695,0.3746,2024-09-11 03:30:00
BTCUSDT,0.6293,1.6976,0.3707,2024-09-11 04:00:00
BTCUSDT,0.6371,1.7556,0.3629,2024-09-11 04:30:00
BTCUSDT,0.6393,1.7724,0.3607,2024-09-11 05:00:00
BTCUSDT,0.6411,1.7863,0.3589,2024-09-11 05:30:00
BTCUSDT,0.6464,1.8281,0.3536,2024-09-11 06:00:00
BTCUSDT,0.6531,1.8827,0.3469,2024-09-11 06:30:00
BTCUSDT,0.6538,1.8885,0.3462,2024-09-11 07:00:00
BTCUSDT,0.6573,1.918,0.3427,2024-09-11 07:30:00
BTCUSDT,0.6597,1.9386,0.3403,2024-09-11 08:00:00
BTCUSDT,0.6554,1.9019,0.3446,2024-09-11 08:30:00
BTCUSDT,0.6523,1.876,0.3477,2024-09-11 09:00:00
BTCUSDT,0.6563,1.9095,0.3437,2024-09-11 09:30:00
BTCUSDT,0.6567,1.9129,0.3433,2024-09-11 10:00:00
BTCUSDT,0.6543,1.8927,0.3457,2024-09-11 10:30:00
BTCUSDT,0.6548,1.8969,0.3452,2024-09-11 11:00:00
BTCUSDT,0.6552,1.9002,0.3448,2024-09-11 11:30:00
BTCUSDT,0.6583,1.9265,0.3417,2024-09-11 12:00:00
BTCUSDT,0.6630,1.9674,0.3370,2024-09-11 12:30:00
BTCUSDT,0.6642,1.978,0.3358,2024-09-11 13:00:00
BTCUSDT,0.6615,1.9542,0.3385,2024-09-11 13:30:00
BTCUSDT,0.6740,2.0675,0.3260,2024-09-11 14:00:00
BTCUSDT,0.6916,2.2425,0.3084,2024-09-11 14:30:00
BTCUSDT,0.6952,2.2808,0.3048,2024-09-11 15:00:00
BTCUSDT,0.6944,2.2723,0.3056,2024-09-11 15:30:00
BTCUSDT,0.6697,2.0276,0.3303,2024-09-11 16:00:00
BTCUSDT,0.6656,1.9904,0.3344,2024-09-11 16:30:00
BTCUSDT,0.6622,1.9603,0.3378,2024-09-11 17:00:00
BTCUSDT,0.6462,1.8265,0.3538,2024-09-11 17:30:00
BTCUSDT,0.6335,1.7285,0.3665,2024-09-11 18:00:00
BTCUSDT,0.6242,1.661,0.3758,2024-09-11 18:30:00
BTCUSDT,0.6132,1.5853,0.3868,2024-09-11 19:00:00
BTCUSDT,0.6158,1.6028,0.3842,2024-09-11 19:30:00
BTCUSDT,0.6164,1.6069,0.3836,2024-09-11 20:00:00
BTCUSDT,0.6154,1.6001,0.3846,2024-09-11 20:30:00
BTCUSDT,0.6137,1.5887,0.3863,2024-09-11 21:00:00
BTCUSDT,0.6124,1.58,0.3876,2024-09-11 21:30:00
BTCUSDT,0.6130,1.584,0.3870,2024-09-11 22:00:00
BTCUSDT,0.6124,1.58,0.3876,2024-09-11 22:30:00
BTCUSDT,0.6118,1.576,0.3882,2024-09-11 23:00:00
BTCUSDT,0.6126,1.5813,0.3874,2024-09-11 23:30:00
BTCUSDT,0.6119,1.5767,0.3881,2024-09-12 00:00:00
BTCUSDT,0.6156,1.6015,0.3844,2024-09-12 00:30:00
BTCUSDT,0.6128,1.5826,0.3872,2024-09-12 01:00:00
BTCUSDT,0.6119,1.5767,0.3881,2024-09-12 01:30:00
BTCUSDT,0.6115,1.574,0.3885,2024-09-12 02:00:00
BTCUSDT,0.6099,1.5634,0.3901,2024-09-12 02:30:00
BTCUSDT,0.6082,1.5523,0.3918,2024-09-12 03:00:00
BTCUSDT,0.6021,1.5132,0.3979,2024-09-12 03:30:00
BTCUSDT,0.5970,1.4814,0.4030,2024-09-12 04:00:00
BTCUSDT,0.5957,1.4734,0.4043,2024-09-12 04:30:00
BTCUSDT,0.5876,1.4248,0.4124,2024-09-12 05:00:00
BTCUSDT,0.5837,1.4021,0.4163,2024-09-12 05:30:00
BTCUSDT,0.5831,1.3987,0.4169,2024-09-12 06:00:00
BTCUSDT,0.5836,1.4015,0.4164,2024-09-12 06:30:00
BTCUSDT,0.5850,1.4096,0.4150,2024-09-12 07:00:00
BTCUSDT,0.5888,1.4319,0.4112,2024-09-12 07:30:00
BTCUSDT,0.5908,1.4438,0.4092,2024-09-12 08:00:00
BTCUSDT,0.5920,1.451,0.4080,2024-09-12 08:30:00
BTCUSDT,0.5831,1.3987,0.4169,2024-09-12 09:00:00
BTCUSDT,0.5814,1.3889,0.4186,2024-09-12 09:30:00
BTCUSDT,0.5522,1.2331,0.4478,2024-08-22 14:00:00
BTCUSDT,0.5609,1.2774,0.4391,2024-08-22 14:30:00
BTCUSDT,0.5653,1.3004,0.4347,2024-08-22 15:00:00
BTCUSDT,0.5730,1.3419,0.4270,2024-08-22 15:30:00
BTCUSDT,0.5832,1.3992,0.4168,2024-08-22 16:00:00
BTCUSDT,0.5886,1.4307,0.4114,2024-08-22 16:30:00
BTCUSDT,0.5912,1.4462,0.4088,2024-08-22 17:00:00
BTCUSDT,0.5938,1.4618,0.4062,2024-08-22 17:30:00
BTCUSDT,0.5957,1.4734,0.4043,2024-08-22 18:00:00
BTCUSDT,0.5972,1.4826,0.4028,2024-08-22 18:30:00
BTCUSDT,0.5975,1.4845,0.4025,2024-08-22 19:00:00
BTCUSDT,0.6018,1.5113,0.3982,2024-08-22 19:30:00
BTCUSDT,0.6044,1.5278,0.3956,2024-08-22 20:00:00
BTCUSDT,0.6049,1.531,0.3951,2024-08-22 20:30:00
BTCUSDT,0.6055,1.5349,0.3945,2024-08-22 21:00:00
BTCUSDT,0.6051,1.5323,0.3949,2024-08-22 21:30:00
BTCUSDT,0.6057,1.5361,0.3943,2024-08-22 22:00:00
BTCUSDT,0.6056,1.5355,0.3944,2024-08-22 22:30:00
BTCUSDT,0.6062,1.5394,0.3938,2024-08-22 23:00:00
BTCUSDT,0.6062,1.5394,0.3938,2024-08-22 23:30:00
BTCUSDT,0.6104,1.5667,0.3896,2024-08-23 00:00:00
BTCUSDT,0.6119,1.5767,0.3881,2024-08-23 00:30:00
BTCUSDT,0.6064,1.5407,0.3936,2024-08-23 01:00:00
BTCUSDT,0.6056,1.5355,0.3944,2024-08-23 01:30:00
BTCUSDT,0.6061,1.5387,0.3939,2024-08-23 02:00:00
BTCUSDT,0.6064,1.5407,0.3936,2024-08-23 02:30:00
BTCUSDT,0.6050,1.5316,0.3950,2024-08-23 03:00:00
BTCUSDT,0.6054,1.5342,0.3946,2024-08-23 03:30:00
BTCUSDT,0.6058,1.5368,0.3942,2024-08-23 04:00:00
BTCUSDT,0.6100,1.5641,0.3900,2024-08-23 04:30:00
BTCUSDT,0.6097,1.5621,0.3903,2024-08-23 05:00:00
BTCUSDT,0.5992,1.495,0.4008,2024-08-23 05:30:00
BTCUSDT,0.5982,1.4888,0.4018,2024-08-23 06:00:00
BTCUSDT,0.5935,1.46,0.4065,2024-08-23 06:30:00
BTCUSDT,0.5800,1.381,0.4200,2024-08-23 07:00:00
BTCUSDT,0.5759,1.3579,0.4241,2024-08-23 07:30:00
BTCUSDT,0.5767,1.3624,0.4233,2024-08-23 08:00:00
BTCUSDT,0.5791,1.3759,0.4209,2024-08-23 08:30:00
BTCUSDT,0.5740,1.3474,0.4260,2024-08-23 09:00:00
BTCUSDT,0.5680,1.3148,0.4320,2024-08-23 09:30:00
BTCUSDT,0.5644,1.2957,0.4356,2024-08-23 10:00:00
BTCUSDT,0.5663,1.3057,0.4337,2024-08-23 10:30:00
BTCUSDT,0.5661,1.3047,0.4339,2024-08-23 11:00:00
BTCUSDT,0.5660,1.3041,0.4340,2024-08-23 11:30:00
BTCUSDT,0.5708,1.3299,0.4292,2024-08-23 12:00:00
BTCUSDT,0.5788,1.3742,0.4212,2024-08-23 12:30:00
BTCUSDT,0.5772,1.3652,0.4228,2024-08-23 13:00:00
BTCUSDT,0.5760,1.3585,0.4240,2024-08-23 13:30:00
BTCUSDT,0.5750,1.3529,0.4250,2024-08-23 14:00:00
BTCUSDT,0.5499,1.2217,0.4501,2024-08-23 14:30:00
BTCUSDT,0.5713,1.3326,0.4287,2024-08-23 15:00:00
BTCUSDT,0.5669,1.3089,0.4331,2024-08-23 15:30:00
BTCUSDT,0.5517,1.2306,0.4483,2024-08-23 16:00:00
BTCUSDT,0.5525,1.2346,0.4475,2024-08-23 16:30:00
BTCUSDT,0.5516,1.2302,0.4484,2024-08-23 17:00:00
BTCUSDT,0.5487,1.2158,0.4513,2024-08-23 17:30:00
BTCUSDT,0.5202,1.0842,0.4798,2024-08-23 18:00:00
BTCUSDT,0.5031,1.0125,0.4969,2024-08-23 18:30:00
BTCUSDT,0.5001,1.0004,0.4999,2024-08-26 09:00:00
BTCUSDT,0.5024,1.0096,0.4976,2024-08-26 09:30:00
BTCUSDT,0.5043,1.0173,0.4957,2024-08-26 10:00:00
BTCUSDT,0.5074,1.03,0.4926,2024-08-26 10:30:00
BTCUSDT,0.5077,1.0313,0.4923,2024-08-26 11:00:00
BTCUSDT,0.5094,1.0383,0.4906,2024-08-26 11:30:00
BTCUSDT,0.5101,1.0412,0.4899,2024-08-26 12:00:00
BTCUSDT,0.5095,1.0387,0.4905,2024-08-26 12:30:00
BTCUSDT,0.5086,1.035,0.4914,2024-08-26 13:00:00
BTCUSDT,0.5129,1.053,0.4871,2024-08-26 13:30:00
BTCUSDT,0.5131,1.0538,0.4869,2024-08-26 14:00:00
BTCUSDT,0.5161,1.0665,0.4839,2024-08-26 14:30:00
BTCUSDT,0.5204,1.0851,0.4796,2024-08-26 15:00:00
BTCUSDT,0.5209,1.0872,0.4791,2024-08-26 15:30:00
BTCUSDT,0.5187,1.0777,0.4813,2024-08-26 16:00:00
BTCUSDT,0.5165,1.0683,0.4835,2024-08-26 16:30:00
BTCUSDT,0.5170,1.0704,0.4830,2024-08-26 17:00:00
BTCUSDT,0.5142,1.0585,0.4858,2024-08-26 17:30:00
BTCUSDT,0.5172,1.0713,0.4828,2024-08-26 18:00:00
BTCUSDT,0.5177,1.0734,0.4823,2024-08-26 18:30:00
BTCUSDT,0.5125,1.0513,0.4875,2024-08-26 19:00:00
BTCUSDT,0.5111,1.0454,0.4889,2024-08-26 19:30:00
BTCUSDT,0.5134,1.0551,0.4866,2024-08-26 20:00:00
BTCUSDT,0.5168,1.0695,0.4832,2024-08-26 20:30:00
BTCUSDT,0.5179,1.0743,0.4821,2024-08-26 21:00:00
BTCUSDT,0.5228,1.0956,0.4772,2024-08-26 21:30:00
BTCUSDT,0.5256,1.1079,0.4744,2024-08-26 22:00:00
BTCUSDT,0.5242,1.1017,0.4758,2024-08-26 22:30:00
BTCUSDT,0.5262,1.1106,0.4738,2024-08-26 23:00:00
BTCUSDT,0.5287,1.1218,0.4713,2024-08-26 23:30:00
BTCUSDT,0.5307,1.1308,0.4693,2024-08-27 00:00:00
BTCUSDT,0.5347,1.1492,0.4653,2024-08-27 00:30:00
BTCUSDT,0.5378,1.1636,0.4622,2024-08-27 01:00:00
BTCUSDT,0.5377,1.1631,0.4623,2024-08-27 01:30:00
BTCUSDT,0.5393,1.1706,0.4607,2024-08-27 02:00:00
BTCUSDT,0.5389,1.1687,0.4611,2024-08-27 02:30:00
BTCUSDT,0.5417,1.182,0.4583,2024-08-27 03:00:00
BTCUSDT,0.5465,1.2051,0.4535,2024-08-27 03:30:00
BTCUSDT,0.5488,1.2163,0.4512,2024-08-27 04:00:00
BTCUSDT,0.5492,1.2183,0.4508,2024-08-27 04:30:00
BTCUSDT,0.5514,1.2292,0.4486,2024-08-27 05:00:00
BTCUSDT,0.5547,1.2457,0.4453,2024-08-27 05:30:00
BTCUSDT,0.5577,1.2609,0.4423,2024-08-27 06:00:00
BTCUSDT,0.5567,1.2558,0.4433,2024-08-27 06:30:00
